Title,URL,Priority
How do I create a hyperlink from Microsoft Office 365 in the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-create-a-hyperlink-from-Microsoft-Office-365-in-the/ta-p/618240,low
How do I embed media files from Canvas into the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-embed-media-files-from-Canvas-into-the-Rich-Content/ta-p/618242,low
How do I link to a document from Canvas in the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-link-to-a-document-from-Canvas-in-the-Rich-Content/ta-p/618244,low
How do I use the math Equation Editor in the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-use-the-math-Equation-Editor-in-the-Rich-Content-Editor/ta-p/618231,low
How do I record media using the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-record-media-using-the-Rich-Content-Editor/ta-p/618235,low
How do I select content from an external app in the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-select-content-from-an-external-app-in-the-Rich-Content/ta-p/618219,low
How do I embed media from an external source in the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-embed-media-from-an-external-source-in-the-Rich-Content/ta-p/618217,low
How do I embed a Lucid document in the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-embed-a-Lucid-document-in-the-Rich-Content-Editor/ta-p/618229,low
How do I use the Accessibility Checker in the Rich Content Editor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-use-the-Accessibility-Checker-in-the-Rich-Content/ta-p/618238,low
How do I create an icon using the Rich Content Editor Icon Maker as an instructor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-create-an-icon-using-the-Rich-Content-Editor-Icon-Maker/ta-p/618234,low
How do I delete an icon made using the Rich Content Editor Icon Maker as an instructor?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-delete-an-icon-made-using-the-Rich-Content-Editor-Icon/ta-p/618232,low
Viewing my personal to-do items in the Canvas Student app,https://community.canvaslms.com/t5/Troubleshooting/Viewing-my-personal-to-do-items-in-the-Canvas-Student-app/ta-p/877,low
How do I connect to web services outside of Canvas?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-connect-to-web-services-outside-of-Canvas/ta-p/617184,low
How do I connect to Google Drive as a web service in Canvas?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-connect-to-Google-Drive-as-a-web-service-in-Canvas/ta-p/617183,low
How do I connect to Skype as a web service in Canvas?,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-connect-to-Skype-as-a-web-service-in-Canvas/ta-p/617190,low
Making files available to students,https://community.canvaslms.com/t5/Troubleshooting/Making-files-available-to-students/ta-p/837,low
Using an external tool in my course,https://community.canvaslms.com/t5/Troubleshooting/Using-an-external-tool-in-my-course/ta-p/849,low
Joining a Zoom meeting,https://community.canvaslms.com/t5/Troubleshooting/Joining-a-Zoom-meeting/ta-p/865,low
Removing a course from my dashboard,https://community.canvaslms.com/t5/Troubleshooting/Removing-a-course-from-my-dashboard/ta-p/835,low
Updating my displayed name in Canvas,https://community.canvaslms.com/t5/Troubleshooting/Updating-my-displayed-name-in-Canvas/ta-p/853,low
Viewing Canvas courses in the Dashboard,https://community.canvaslms.com/t5/Troubleshooting/Viewing-Canvas-courses-in-the-Dashboard/ta-p/845,low
Viewing my courses in the Canvas Student app,https://community.canvaslms.com/t5/Troubleshooting/Viewing-my-courses-in-the-Canvas-Student-app/ta-p/879,low
Canvas Account Role Permissions,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Account-Role-Permissions/ta-p/387078,low
Canvas Default Account Reports,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Default-Account-Reports/ta-p/387054,low
Observer Account Creation and Pairing,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Observer-Account-Creation-and-Pairing/ta-p/387090,low
How do I add media from YouTube and Vimeo in my Studio account?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-add-media-from-YouTube-and-Vimeo-in-my-Studio-account/ta-p/487670,low
How do I access Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-access-Canvas-Studio/ta-p/1690,low
How do I use Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-use-Canvas-Studio/ta-p/1678,low
How do I log in to an institution's Canvas Studio site?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-log-in-to-an-institution-s-Canvas-Studio-site/ta-p/1720,low
How do I log out of a Canvas Studio site?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-log-out-of-a-Canvas-Studio-site/ta-p/1729,low
What file formats does Canvas Studio support?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/What-file-formats-does-Canvas-Studio-support/ta-p/1676,low
What are the computer specifications for Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/What-are-the-computer-specifications-for-Canvas-Studio/ta-p/1693,low
How do I install the Screencast-o-Matic screen capture application?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-install-the-Screencast-o-Matic-screen-capture/ta-p/523821,low
FAQ: What happens to a user's Canvas Studio media after they leave my institution?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/FAQ-What-happens-to-a-user-s-Canvas-Studio-media-after-they/ta-p/461323,low
How do I play a media file in Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-play-a-media-file-in-Canvas-Studio/ta-p/1683,low
How do I upload media files in my Canvas Studio account?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-upload-media-files-in-my-Canvas-Studio-account/ta-p/1705,low
How do I record a screen capture in Canvas Studio on a Chromebook?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-record-a-screen-capture-in-Canvas-Studio-on-a/ta-p/455063,low
"View full
    details",https://community.canvaslms.com/t5/Canvas-Basics-Guide/What-are-the-browser-and-computer-requirements-for-Canvas/ta-p/66,low
How do I recover an interrupted recording in Canvas Studio Capture for Chrome and Edge browsers?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-recover-an-interrupted-recording-in-Canvas-Studio/ta-p/594583,low
How do I embed Canvas Studio media in a Canvas course using a Chrome or Edge Browser?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-embed-Canvas-Studio-media-in-a-Canvas-course-using-a/ta-p/1699,low
How do I embed Canvas Studio media in a Canvas course using a Safari or Firefox Browser?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-embed-Canvas-Studio-media-in-a-Canvas-course-using-a/ta-p/594586,low
How do I use Canvas Studio through the Rich Content Editor in Canvas?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-use-Canvas-Studio-through-the-Rich-Content-Editor-in/ta-p/1714,low
How do I add annotations to my media in Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-add-annotations-to-my-media-in-Canvas-Studio/ta-p/456910,low
How do I view and manage annotations in my media in Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-view-and-manage-annotations-in-my-media-in-Canvas/ta-p/456911,low
How do I use the Canvas Studio media editor?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-use-the-Canvas-Studio-media-editor/ta-p/541410,low
How do I cut sections of a media file in Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-cut-sections-of-a-media-file-in-Canvas-Studio/ta-p/540078,low
How do I trim a media file in Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-trim-a-media-file-in-Canvas-Studio/ta-p/540077,low
How do I share media with a user in Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-share-media-with-a-user-in-Canvas-Studio/ta-p/1723,low
What is Canvas Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/What-is-Canvas-Studio/ta-p/1725,low
Canvas Studio Media Player Keyboard Shortcuts,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Studio-Media-Player-Keyboard-Shortcuts-nbsp/ta-p/574781,low
IP Filtering in Canvas,https://community.canvaslms.com/t5/Canvas-Resource-Documents/IP-Filtering-in-Canvas/ta-p/387089,low
Student Course Visibility and Participation Flowchart,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Student-Course-Visibility-and-Participation-Flowchart/ta-p/387094,low
Field Admin Console Canvas Components,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Field-Admin-Console-Canvas-Components/ta-p/387087,low
Canvas Theme Editor Image Templates,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Theme-Editor-Image-Templates/ta-p/387084,low
Canvas Theme Editor Components,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Theme-Editor-Components/ta-p/387083,low
Canvas Course Visibility Options,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Course-Visibility-Options/ta-p/387053,low
Course Content Distribution Comparison,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Course-Content-Distribution-Comparison/ta-p/387051,low
Account and Sub-Account Role Comparison,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Account-and-Sub-Account-Role-Comparison/ta-p/387045,low
Blueprint Sync Functionalities,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Blueprint-Sync-Functionalities/ta-p/628548,low
Canvas Course Accessibility Checklist,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Course-Accessibility-Checklist/ta-p/529364,low
Canvas Enrollment Status Comparison,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Enrollment-Status-Comparison/ta-p/387055,low
Getting Started with Canvas as an Instructor Flowchart,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Getting-Started-with-Canvas-as-an-Instructor-Flowchart/ta-p/437420,low
Canvas Equation Editor Tips: Chemistry Using LaTeX,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Equation-Editor-Tips-Chemistry-Using-LaTeX/ta-p/387060,low
Canvas Catalog Logo Guidelines,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Catalog-Logo-Guidelines/ta-p/560432,low
Canvas Equation Editor Tips: Math Expressions Using LaTeX,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Equation-Editor-Tips-Math-Expressions-Using-LaTeX/ta-p/387058,low
Canvas Course Visibility Options,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Course-Visibility-Options/ta-p/387053,low
Canvas Account Comparison,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Account-Comparison/ta-p/387052,low
Getting Started with Canvas as an Observer Flowchart,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Getting-Started-with-Canvas-as-an-Observer-Flowchart/ta-p/437422,low
Observer Visibility and Participation,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Observer-Visibility-and-Participation/ta-p/387091,low
Observer Account Creation and Pairing,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Observer-Account-Creation-and-Pairing/ta-p/387090,low
Canvas Student Mobile Features,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Student-Mobile-Features/ta-p/388741,low
Canvas Parent Mobile Features,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Parent-Mobile-Features/ta-p/405088,low
Pairing Codes - FAQ,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Pairing-Codes-FAQ/ta-p/388738,low
Canvas Teacher Mobile Features,https://community.canvaslms.com/t5/Canvas-Resource-Documents/Canvas-Teacher-Mobile-Features/ta-p/388744,low
How do I filter the data results in Course Readiness?,https://community.canvaslms.com/t5/Intelligent-Insights-Guides/How-do-I-filter-the-data-results-in-Course-Readiness/ta-p/608449,low
